date,pm10,pm2_5,carbon_monoxide,dust
2023-03-26 12:00:00+07:00,36.6,25.0,325.0,1.0
2023-03-26 13:00:00+07:00,32.2,22.0,307.0,1.0
2023-03-26 14:00:00+07:00,29.2,19.9,263.0,1.0
2023-03-26 15:00:00+07:00,27.1,18.5,233.0,1.0
2023-03-26 16:00:00+07:00,26.1,17.8,277.0,1.0
2023-03-26 17:00:00+07:00,26.0,17.7,415.0,1.0
2023-03-26 18:00:00+07:00,28.3,19.4,616.0,0.0
2023-03-26 19:00:00+07:00,51.9,36.0,1092.0,0.0
2023-03-26 20:00:00+07:00,54.6,38.0,1260.0,0.0
2023-03-26 21:00:00+07:00,52.3,36.3,1498.0,0.0
2023-03-26 22:00:00+07:00,48.7,33.9,1763.0,0.0
2023-03-26 23:00:00+07:00,45.1,31.3,1860.0,0.0
2023-03-27 00:00:00+07:00,43.3,30.2,1911.0,0.0
2023-03-27 01:00:00+07:00,41.9,29.2,1935.0,0.0
2023-03-27 02:00:00+07:00,41.6,28.9,1913.0,0.0
2023-03-27 03:00:00+07:00,42.0,29.2,1860.0,0.0
2023-03-27 04:00:00+07:00,42.8,29.8,1819.0,0.0
2023-03-27 05:00:00+07:00,43.9,30.4,1883.0,0.0
2023-03-27 06:00:00+07:00,45.4,31.4,1985.0,0.0
2023-03-27 07:00:00+07:00,49.8,34.6,2031.0,0.0
2023-03-27 08:00:00+07:00,54.9,38.2,1711.0,0.0
2023-03-27 09:00:00+07:00,49.8,34.3,1256.0,1.0
2023-03-27 10:00:00+07:00,41.0,28.0,746.0,1.0
2023-03-27 11:00:00+07:00,42.8,29.3,556.0,1.0
2023-03-27 12:00:00+07:00,41.4,28.3,452.0,1.0
2023-03-27 13:00:00+07:00,38.1,26.0,368.0,1.0
2023-03-27 14:00:00+07:00,36.2,24.7,309.0,1.0
2023-03-27 15:00:00+07:00,34.2,23.3,277.0,1.0
2023-03-27 16:00:00+07:00,32.8,22.4,317.0,1.0
2023-03-27 17:00:00+07:00,32.8,22.5,426.0,1.0
2023-03-27 18:00:00+07:00,34.8,24.0,591.0,0.0
2023-03-27 19:00:00+07:00,48.0,33.3,1249.0,0.0
2023-03-27 20:00:00+07:00,50.3,34.9,1471.0,0.0
2023-03-27 21:00:00+07:00,49.8,34.7,1787.0,0.0
2023-03-27 22:00:00+07:00,48.3,33.6,2145.0,0.0
2023-03-27 23:00:00+07:00,46.0,32.0,2279.0,0.0
2023-03-28 00:00:00+07:00,45.6,31.8,2354.0,0.0
2023-03-28 01:00:00+07:00,47.4,32.9,2436.0,0.0
2023-03-28 02:00:00+07:00,50.1,34.8,2505.0,0.0
2023-03-28 03:00:00+07:00,53.2,37.0,2567.0,0.0
2023-03-28 04:00:00+07:00,56.0,38.9,2655.0,0.0
2023-03-28 05:00:00+07:00,57.9,40.3,2811.0,0.0
2023-03-28 06:00:00+07:00,59.5,41.3,2995.0,0.0
2023-03-28 07:00:00+07:00,58.2,40.6,2523.0,0.0
2023-03-28 08:00:00+07:00,65.9,45.9,2054.0,0.0
2023-03-28 09:00:00+07:00,57.3,39.5,1388.0,1.0
2023-03-28 10:00:00+07:00,41.0,27.9,657.0,1.0
2023-03-28 11:00:00+07:00,34.9,23.7,415.0,1.0
2023-03-28 12:00:00+07:00,26.8,18.2,313.0,0.0
2023-03-28 13:00:00+07:00,20.5,13.9,247.0,0.0
2023-03-28 14:00:00+07:00,17.8,12.1,193.0,0.0
2023-03-28 15:00:00+07:00,16.8,11.4,172.0,0.0
2023-03-28 16:00:00+07:00,17.6,12.0,224.0,0.0
2023-03-28 17:00:00+07:00,20.3,13.9,350.0,0.0
2023-03-28 18:00:00+07:00,24.4,16.9,535.0,0.0
2023-03-28 19:00:00+07:00,77.5,54.0,666.0,0.0
2023-03-28 20:00:00+07:00,77.1,53.8,653.0,0.0
2023-03-28 21:00:00+07:00,71.9,50.1,635.0,0.0
2023-03-28 22:00:00+07:00,68.9,48.0,632.0,0.0
2023-03-28 23:00:00+07:00,66.4,46.3,661.0,0.0
2023-03-29 00:00:00+07:00,64.5,44.9,708.0,0.0
2023-03-29 01:00:00+07:00,65.0,45.4,771.0,0.0
2023-03-29 02:00:00+07:00,68.7,47.8,810.0,0.0
2023-03-29 03:00:00+07:00,73.8,51.6,849.0,0.0
2023-03-29 04:00:00+07:00,78.5,54.7,894.0,0.0
2023-03-29 05:00:00+07:00,81.7,57.0,942.0,0.0
2023-03-29 06:00:00+07:00,85.0,59.3,992.0,0.0
2023-03-29 07:00:00+07:00,96.9,67.5,1032.0,0.0
2023-03-29 08:00:00+07:00,112.5,78.2,867.0,1.0
2023-03-29 09:00:00+07:00,97.3,67.5,633.0,1.0
2023-03-29 10:00:00+07:00,59.6,40.7,388.0,2.0
2023-03-29 11:00:00+07:00,46.0,31.3,328.0,2.0
2023-03-29 12:00:00+07:00,44.0,30.2,327.0,1.0
2023-03-29 13:00:00+07:00,48.3,33.2,353.0,1.0
2023-03-29 14:00:00+07:00,54.2,37.4,369.0,1.0
2023-03-29 15:00:00+07:00,61.2,42.3,396.0,1.0
2023-03-29 16:00:00+07:00,66.8,46.2,462.0,1.0
2023-03-29 17:00:00+07:00,78.2,54.4,553.0,1.0
2023-03-29 18:00:00+07:00,97.6,68.0,667.0,0.0
2023-03-29 19:00:00+07:00,122.9,85.9,919.0,0.0
2023-03-29 20:00:00+07:00,115.5,80.6,910.0,0.0
2023-03-29 21:00:00+07:00,101.5,70.8,897.0,0.0
2023-03-29 22:00:00+07:00,92.4,64.5,893.0,0.0
2023-03-29 23:00:00+07:00,88.5,61.7,910.0,0.0
2023-03-30 00:00:00+07:00,88.0,61.5,938.0,0.0
2023-03-30 01:00:00+07:00,90.3,63.1,977.0,0.0
2023-03-30 02:00:00+07:00,94.1,65.7,1004.0,0.0
2023-03-30 03:00:00+07:00,97.6,68.0,1032.0,0.0
2023-03-30 04:00:00+07:00,101.0,70.5,1067.0,0.0
2023-03-30 05:00:00+07:00,105.5,73.8,1106.0,0.0
2023-03-30 06:00:00+07:00,110.6,77.3,1147.0,0.0
2023-03-30 07:00:00+07:00,123.4,86.1,1236.0,0.0
2023-03-30 08:00:00+07:00,140.6,98.3,1098.0,0.0
2023-03-30 09:00:00+07:00,135.0,94.1,901.0,1.0
2023-03-30 10:00:00+07:00,90.8,63.1,678.0,1.0
2023-03-30 11:00:00+07:00,73.3,50.6,589.0,1.0
2023-03-30 12:00:00+07:00,74.0,51.0,535.0,2.0
2023-03-30 13:00:00+07:00,80.6,55.5,501.0,2.0
2023-03-30 14:00:00+07:00,88.5,61.0,491.0,2.0
2023-03-30 15:00:00+07:00,95.7,66.1,503.0,2.0
2023-03-30 16:00:00+07:00,98.0,67.8,585.0,2.0
2023-03-30 17:00:00+07:00,123.4,85.7,741.0,1.0
2023-03-30 18:00:00+07:00,174.2,121.1,952.0,1.0
2023-03-30 19:00:00+07:00,97.1,67.5,714.0,1.0
2023-03-30 20:00:00+07:00,99.2,69.2,723.0,1.0
2023-03-30 21:00:00+07:00,91.3,63.6,736.0,0.0
2023-03-30 22:00:00+07:00,81.3,56.6,747.0,0.0
2023-03-30 23:00:00+07:00,72.4,50.5,743.0,0.0
2023-03-31 00:00:00+07:00,66.4,46.2,733.0,0.0
2023-03-31 01:00:00+07:00,62.6,43.5,724.0,0.0
2023-03-31 02:00:00+07:00,61.2,42.6,725.0,0.0
2023-03-31 03:00:00+07:00,61.0,42.5,729.0,0.0
2023-03-31 04:00:00+07:00,61.0,42.5,736.0,0.0
2023-03-31 05:00:00+07:00,61.7,42.8,752.0,0.0
2023-03-31 06:00:00+07:00,63.1,43.8,771.0,0.0
2023-03-31 07:00:00+07:00,68.7,47.7,765.0,0.0
2023-03-31 08:00:00+07:00,75.9,52.6,674.0,1.0
2023-03-31 09:00:00+07:00,68.2,47.0,544.0,1.0
2023-03-31 10:00:00+07:00,52.2,35.6,416.0,2.0
2023-03-31 11:00:00+07:00,56.6,38.6,400.0,2.0
2023-03-31 12:00:00+07:00,62.9,43.0,422.0,2.0
2023-03-31 13:00:00+07:00,65.4,44.8,456.0,2.0
2023-03-31 14:00:00+07:00,68.7,47.1,460.0,2.0
2023-03-31 15:00:00+07:00,70.8,48.5,460.0,2.0
2023-03-31 16:00:00+07:00,68.9,47.4,484.0,2.0
2023-03-31 17:00:00+07:00,75.0,51.7,541.0,1.0
2023-03-31 18:00:00+07:00,85.7,59.4,618.0,1.0
2023-03-31 19:00:00+07:00,96.2,66.8,682.0,0.0
2023-03-31 20:00:00+07:00,91.5,63.8,674.0,0.0
2023-03-31 21:00:00+07:00,82.2,57.2,662.0,0.0
2023-03-31 22:00:00+07:00,73.6,51.2,650.0,0.0
2023-03-31 23:00:00+07:00,67.1,46.7,646.0,0.0
2023-04-01 00:00:00+07:00,61.5,42.7,644.0,0.0
2023-04-01 01:00:00+07:00,57.7,40.2,651.0,0.0
2023-04-01 02:00:00+07:00,56.0,38.9,666.0,0.0
2023-04-01 03:00:00+07:00,55.6,38.5,688.0,0.0
2023-04-01 04:00:00+07:00,55.9,38.8,715.0,0.0
2023-04-01 05:00:00+07:00,56.3,39.1,734.0,0.0
2023-04-01 06:00:00+07:00,56.9,39.5,753.0,0.0
2023-04-01 07:00:00+07:00,59.8,41.4,769.0,0.0
2023-04-01 08:00:00+07:00,65.2,45.1,710.0,0.0
2023-04-01 09:00:00+07:00,65.7,45.2,627.0,1.0
2023-04-01 10:00:00+07:00,59.5,40.6,543.0,1.0
2023-04-01 11:00:00+07:00,65.9,45.1,530.0,1.0
2023-04-01 12:00:00+07:00,71.0,48.7,542.0,2.0
2023-04-01 13:00:00+07:00,75.7,52.0,559.0,2.0
2023-04-01 14:00:00+07:00,77.1,53.2,557.0,2.0
2023-04-01 15:00:00+07:00,76.4,52.6,553.0,1.0
2023-04-01 16:00:00+07:00,74.7,51.6,564.0,1.0
2023-04-01 17:00:00+07:00,77.8,53.7,602.0,1.0
2023-04-01 18:00:00+07:00,83.6,58.0,654.0,0.0
2023-04-01 19:00:00+07:00,88.5,61.7,728.0,0.0
2023-04-01 20:00:00+07:00,83.4,58.1,708.0,0.0
2023-04-01 21:00:00+07:00,75.4,52.5,680.0,0.0
2023-04-01 22:00:00+07:00,68.2,47.4,653.0,0.0
2023-04-01 23:00:00+07:00,62.2,43.2,650.0,0.0
2023-04-02 00:00:00+07:00,57.4,39.8,655.0,0.0
2023-04-02 01:00:00+07:00,54.9,38.2,667.0,0.0
2023-04-02 02:00:00+07:00,54.7,38.1,677.0,0.0
2023-04-02 03:00:00+07:00,53.8,37.3,691.0,0.0
2023-04-02 04:00:00+07:00,53.4,37.0,711.0,0.0
2023-04-02 05:00:00+07:00,53.6,37.1,743.0,0.0
2023-04-02 06:00:00+07:00,54.1,37.8,782.0,0.0
2023-04-02 07:00:00+07:00,57.7,40.3,772.0,0.0
2023-04-02 08:00:00+07:00,61.9,43.1,664.0,1.0
2023-04-02 09:00:00+07:00,57.9,39.3,510.0,1.0
2023-04-02 10:00:00+07:00,45.2,30.4,347.0,2.0
2023-04-02 11:00:00+07:00,38.2,25.7,304.0,2.0
2023-04-02 12:00:00+07:00,32.2,21.8,299.0,1.0
2023-04-02 13:00:00+07:00,29.5,19.9,303.0,1.0
2023-04-02 14:00:00+07:00,28.9,19.6,295.0,1.0
2023-04-02 15:00:00+07:00,29.0,19.7,291.0,1.0
2023-04-02 16:00:00+07:00,29.5,20.1,306.0,1.0
2023-04-02 17:00:00+07:00,30.2,20.6,350.0,1.0
2023-04-02 18:00:00+07:00,36.6,25.2,411.0,0.0
2023-04-02 19:00:00+07:00,39.5,27.4,426.0,0.0
2023-04-02 20:00:00+07:00,38.5,26.7,419.0,0.0
2023-04-02 21:00:00+07:00,35.7,24.8,409.0,0.0
2023-04-02 22:00:00+07:00,34.9,24.2,410.0,0.0
2023-04-02 23:00:00+07:00,36.1,25.1,430.0,0.0
2023-04-03 00:00:00+07:00,37.8,26.3,461.0,0.0
2023-04-03 01:00:00+07:00,39.1,27.2,503.0,0.0
2023-04-03 02:00:00+07:00,40.0,27.9,531.0,0.0
2023-04-03 03:00:00+07:00,41.1,28.6,559.0,0.0
2023-04-03 04:00:00+07:00,43.1,29.9,595.0,0.0
2023-04-03 05:00:00+07:00,45.5,31.5,634.0,0.0
2023-04-03 06:00:00+07:00,47.8,33.3,677.0,0.0
2023-04-03 07:00:00+07:00,45.1,31.3,633.0,0.0
2023-04-03 08:00:00+07:00,45.2,31.2,541.0,0.0
2023-04-03 09:00:00+07:00,35.5,24.0,410.0,1.0
2023-04-03 10:00:00+07:00,30.0,20.1,277.0,1.0
2023-04-03 11:00:00+07:00,27.6,18.4,255.0,1.0
2023-04-03 12:00:00+07:00,27.8,18.5,270.0,1.0
2023-04-03 13:00:00+07:00,29.3,19.6,294.0,1.0
2023-04-03 14:00:00+07:00,29.9,20.0,293.0,1.0
2023-04-03 15:00:00+07:00,29.4,19.6,290.0,2.0
2023-04-03 16:00:00+07:00,27.9,18.5,300.0,2.0
2023-04-03 17:00:00+07:00,26.1,17.4,329.0,2.0
2023-04-03 18:00:00+07:00,27.8,18.8,371.0,1.0
2023-04-03 19:00:00+07:00,35.4,24.3,421.0,0.0
2023-04-03 20:00:00+07:00,38.2,26.3,423.0,0.0
2023-04-03 21:00:00+07:00,36.3,25.1,426.0,0.0
2023-04-03 22:00:00+07:00,34.2,23.6,436.0,0.0
2023-04-03 23:00:00+07:00,34.3,23.8,450.0,0.0
2023-04-04 00:00:00+07:00,35.5,24.6,469.0,0.0
2023-04-04 01:00:00+07:00,36.8,25.6,500.0,0.0
2023-04-04 02:00:00+07:00,38.5,26.7,530.0,0.0
2023-04-04 03:00:00+07:00,40.2,27.9,565.0,0.0
2023-04-04 04:00:00+07:00,41.9,29.1,612.0,0.0
2023-04-04 05:00:00+07:00,44.1,30.6,662.0,0.0
2023-04-04 06:00:00+07:00,46.8,32.5,717.0,0.0
2023-04-04 07:00:00+07:00,47.5,32.9,694.0,0.0
2023-04-04 08:00:00+07:00,51.2,35.5,604.0,1.0
2023-04-04 09:00:00+07:00,43.8,29.9,476.0,1.0
2023-04-04 10:00:00+07:00,38.0,25.6,342.0,2.0
2023-04-04 11:00:00+07:00,34.5,23.1,310.0,2.0
2023-04-04 12:00:00+07:00,32.2,21.5,310.0,2.0
2023-04-04 13:00:00+07:00,31.2,20.8,318.0,2.0
2023-04-04 14:00:00+07:00,30.5,20.4,312.0,2.0
2023-04-04 15:00:00+07:00,29.8,19.9,308.0,2.0
2023-04-04 16:00:00+07:00,28.9,19.4,322.0,2.0
2023-04-04 17:00:00+07:00,28.6,19.3,361.0,1.0
2023-04-04 18:00:00+07:00,34.6,23.6,416.0,1.0
2023-04-04 19:00:00+07:00,42.7,29.4,450.0,0.0
2023-04-04 20:00:00+07:00,49.0,33.9,467.0,0.0
2023-04-04 21:00:00+07:00,48.7,33.6,492.0,0.0
2023-04-04 22:00:00+07:00,45.5,31.5,520.0,0.0
2023-04-04 23:00:00+07:00,43.4,30.0,529.0,0.0
2023-04-05 00:00:00+07:00,42.3,29.3,532.0,0.0
2023-04-05 01:00:00+07:00,41.4,28.6,540.0,0.0
2023-04-05 02:00:00+07:00,41.3,28.6,551.0,0.0
2023-04-05 03:00:00+07:00,42.0,29.0,565.0,0.0
2023-04-05 04:00:00+07:00,43.5,30.0,588.0,0.0
2023-04-05 05:00:00+07:00,45.5,31.4,622.0,0.0
2023-04-05 06:00:00+07:00,48.2,33.3,663.0,0.0
2023-04-05 07:00:00+07:00,62.9,43.7,702.0,0.0
2023-04-05 08:00:00+07:00,67.5,46.7,632.0,0.0
2023-04-05 09:00:00+07:00,69.8,48.1,532.0,1.0
2023-04-05 10:00:00+07:00,56.6,38.8,426.0,1.0
2023-04-05 11:00:00+07:00,47.4,32.4,399.0,1.0
2023-04-05 12:00:00+07:00,48.0,32.7,395.0,1.0
2023-04-05 13:00:00+07:00,47.7,32.6,401.0,1.0
2023-04-05 14:00:00+07:00,46.8,31.9,402.0,1.0
2023-04-05 15:00:00+07:00,46.1,31.4,407.0,1.0
2023-04-05 16:00:00+07:00,44.8,30.6,424.0,1.0
2023-04-05 17:00:00+07:00,44.4,30.4,448.0,1.0
2023-04-05 18:00:00+07:00,45.3,31.2,480.0,0.0
2023-04-05 19:00:00+07:00,66.6,46.1,625.0,0.0
2023-04-05 20:00:00+07:00,65.4,45.4,618.0,0.0
2023-04-05 21:00:00+07:00,63.8,44.2,609.0,0.0
2023-04-05 22:00:00+07:00,62.2,43.1,608.0,0.0
2023-04-05 23:00:00+07:00,59.4,41.2,624.0,0.0
2023-04-06 00:00:00+07:00,56.0,38.9,648.0,0.0
2023-04-06 01:00:00+07:00,53.8,37.5,685.0,0.0
2023-04-06 02:00:00+07:00,54.2,37.7,713.0,0.0
2023-04-06 03:00:00+07:00,56.5,39.2,744.0,0.0
2023-04-06 04:00:00+07:00,59.8,41.7,781.0,0.0
2023-04-06 05:00:00+07:00,62.6,43.5,814.0,0.0
2023-04-06 06:00:00+07:00,64.5,44.9,848.0,0.0
2023-04-06 07:00:00+07:00,71.0,49.4,900.0,0.0
2023-04-06 08:00:00+07:00,77.5,53.8,824.0,0.0
2023-04-06 09:00:00+07:00,76.8,53.1,716.0,1.0
2023-04-06 10:00:00+07:00,67.1,46.3,592.0,1.0
2023-04-06 11:00:00+07:00,61.9,42.7,540.0,1.0
2023-04-06 12:00:00+07:00,52.3,36.1,506.0,1.0
2023-04-06 13:00:00+07:00,51.7,35.7,482.0,1.0
2023-04-06 14:00:00+07:00,54.2,37.5,477.0,1.0
2023-04-06 15:00:00+07:00,56.0,38.6,484.0,1.0
2023-04-06 16:00:00+07:00,56.8,39.2,516.0,1.0
2023-04-06 17:00:00+07:00,61.7,42.7,567.0,1.0
2023-04-06 18:00:00+07:00,63.6,44.2,636.0,0.0
2023-04-06 19:00:00+07:00,95.0,66.4,829.0,0.0
2023-04-06 20:00:00+07:00,92.0,64.0,810.0,0.0
2023-04-06 21:00:00+07:00,85.0,59.3,782.0,0.0
2023-04-06 22:00:00+07:00,78.2,54.5,758.0,0.0
2023-04-06 23:00:00+07:00,71.7,49.9,759.0,0.0
2023-04-07 00:00:00+07:00,66.8,46.6,771.0,0.0
2023-04-07 01:00:00+07:00,65.0,45.3,792.0,0.0
2023-04-07 02:00:00+07:00,65.4,45.5,811.0,0.0
2023-04-07 03:00:00+07:00,67.1,46.7,834.0,0.0
2023-04-07 04:00:00+07:00,68.7,47.8,862.0,0.0
2023-04-07 05:00:00+07:00,69.4,48.2,883.0,0.0
2023-04-07 06:00:00+07:00,69.4,48.2,904.0,0.0
2023-04-07 07:00:00+07:00,67.3,46.7,859.0,0.0
2023-04-07 08:00:00+07:00,75.7,52.4,820.0,0.0
2023-04-07 09:00:00+07:00,77.5,53.6,763.0,1.0
2023-04-07 10:00:00+07:00,73.1,50.4,692.0,1.0
2023-04-07 11:00:00+07:00,68.5,47.3,651.0,1.0
2023-04-07 12:00:00+07:00,69.8,48.2,614.0,1.0
2023-04-07 13:00:00+07:00,74.3,51.3,578.0,1.0
2023-04-07 14:00:00+07:00,76.6,52.9,558.0,1.0
2023-04-07 15:00:00+07:00,75.4,52.2,546.0,1.0
2023-04-07 16:00:00+07:00,72.6,50.2,560.0,1.0
2023-04-07 17:00:00+07:00,74.0,51.2,615.0,1.0
2023-04-07 18:00:00+07:00,78.7,54.6,694.0,0.0
2023-04-07 19:00:00+07:00,113.9,79.4,958.0,0.0
2023-04-07 20:00:00+07:00,106.2,74.0,905.0,0.0
2023-04-07 21:00:00+07:00,93.4,65.0,830.0,0.0
2023-04-07 22:00:00+07:00,82.2,57.3,756.0,0.0
2023-04-07 23:00:00+07:00,73.6,51.3,746.0,0.0
2023-04-08 00:00:00+07:00,67.8,47.1,758.0,0.0
2023-04-08 01:00:00+07:00,64.7,45.1,783.0,0.0
2023-04-08 02:00:00+07:00,63.3,44.1,801.0,0.0
2023-04-08 03:00:00+07:00,63.1,43.8,824.0,0.0
2023-04-08 04:00:00+07:00,64.7,44.9,854.0,0.0
2023-04-08 05:00:00+07:00,65.7,45.6,885.0,0.0
2023-04-08 06:00:00+07:00,67.3,46.7,919.0,0.0
2023-04-08 07:00:00+07:00,66.1,45.9,892.0,0.0
2023-04-08 08:00:00+07:00,68.9,47.6,817.0,0.0
2023-04-08 09:00:00+07:00,65.7,45.1,711.0,1.0
2023-04-08 10:00:00+07:00,59.0,40.4,596.0,1.0
2023-04-08 11:00:00+07:00,59.3,40.5,560.0,1.0
2023-04-08 12:00:00+07:00,65.2,44.7,548.0,1.0
2023-04-08 13:00:00+07:00,67.5,46.4,542.0,1.0
2023-04-08 14:00:00+07:00,70.5,48.5,534.0,1.0
2023-04-08 15:00:00+07:00,71.2,49.0,531.0,1.0
2023-04-08 16:00:00+07:00,70.5,48.5,549.0,1.0
2023-04-08 17:00:00+07:00,70.8,48.8,595.0,1.0
2023-04-08 18:00:00+07:00,75.4,52.3,659.0,0.0
2023-04-08 19:00:00+07:00,76.1,52.9,727.0,0.0
2023-04-08 20:00:00+07:00,71.0,49.2,707.0,0.0
2023-04-08 21:00:00+07:00,65.0,45.1,680.0,0.0
2023-04-08 22:00:00+07:00,58.7,40.7,659.0,0.0
2023-04-08 23:00:00+07:00,54.0,37.5,669.0,0.0
2023-04-09 00:00:00+07:00,51.6,35.7,692.0,0.0
2023-04-09 01:00:00+07:00,51.9,36.0,724.0,0.0
2023-04-09 02:00:00+07:00,52.5,36.3,745.0,0.0
2023-04-09 03:00:00+07:00,52.4,36.3,766.0,0.0
2023-04-09 04:00:00+07:00,52.9,36.6,787.0,0.0
2023-04-09 05:00:00+07:00,52.4,36.2,803.0,0.0
2023-04-09 06:00:00+07:00,50.5,34.9,817.0,0.0
2023-04-09 07:00:00+07:00,57.5,39.8,836.0,0.0
2023-04-09 08:00:00+07:00,57.4,39.5,748.0,0.0
2023-04-09 09:00:00+07:00,50.4,34.3,622.0,0.0
2023-04-09 10:00:00+07:00,44.8,30.3,492.0,0.0
2023-04-09 11:00:00+07:00,42.8,28.8,461.0,0.0
2023-04-09 12:00:00+07:00,43.8,29.6,462.0,1.0
2023-04-09 13:00:00+07:00,48.7,33.2,476.0,1.0
2023-04-09 14:00:00+07:00,52.3,35.7,481.0,1.0
2023-04-09 15:00:00+07:00,54.7,37.5,492.0,1.0
2023-04-09 16:00:00+07:00,56.2,38.5,518.0,1.0
2023-04-09 17:00:00+07:00,58.2,40.0,556.0,1.0
2023-04-09 18:00:00+07:00,59.3,40.9,605.0,0.0
2023-04-09 19:00:00+07:00,68.0,47.1,789.0,0.0
2023-04-09 20:00:00+07:00,62.4,43.3,752.0,0.0
2023-04-09 21:00:00+07:00,55.4,38.4,699.0,0.0
2023-04-09 22:00:00+07:00,50.1,34.7,644.0,0.0
2023-04-09 23:00:00+07:00,46.3,32.1,632.0,0.0
2023-04-10 00:00:00+07:00,44.5,30.9,634.0,0.0
2023-04-10 01:00:00+07:00,43.7,30.3,643.0,0.0
2023-04-10 02:00:00+07:00,42.8,29.7,651.0,0.0
2023-04-10 03:00:00+07:00,41.9,29.0,662.0,0.0
2023-04-10 04:00:00+07:00,41.3,28.6,680.0,0.0
2023-04-10 05:00:00+07:00,41.3,28.5,709.0,0.0
2023-04-10 06:00:00+07:00,42.3,29.2,745.0,0.0
2023-04-10 07:00:00+07:00,40.9,28.2,718.0,0.0
2023-04-10 08:00:00+07:00,43.4,29.8,635.0,0.0
2023-04-10 09:00:00+07:00,41.1,27.9,517.0,1.0
2023-04-10 10:00:00+07:00,33.8,22.8,399.0,1.0
2023-04-10 11:00:00+07:00,32.7,22.2,381.0,1.0
2023-04-10 12:00:00+07:00,35.0,23.9,397.0,1.0
2023-04-10 13:00:00+07:00,38.1,26.1,422.0,1.0
2023-04-10 14:00:00+07:00,39.6,27.1,424.0,1.0
2023-04-10 15:00:00+07:00,39.7,27.3,425.0,1.0
2023-04-10 16:00:00+07:00,39.2,27.0,438.0,1.0
2023-04-10 17:00:00+07:00,38.6,26.5,468.0,1.0
2023-04-10 18:00:00+07:00,41.9,28.9,510.0,0.0
2023-04-10 19:00:00+07:00,55.2,38.3,620.0,0.0
2023-04-10 20:00:00+07:00,54.0,37.5,605.0,0.0
2023-04-10 21:00:00+07:00,48.9,34.0,584.0,0.0
2023-04-10 22:00:00+07:00,44.7,31.1,560.0,0.0
2023-04-10 23:00:00+07:00,40.7,28.3,549.0,0.0
2023-04-11 00:00:00+07:00,38.2,26.5,542.0,0.0
2023-04-11 01:00:00+07:00,38.3,26.5,542.0,0.0
2023-04-11 02:00:00+07:00,39.1,27.1,554.0,0.0
2023-04-11 03:00:00+07:00,39.5,27.4,575.0,0.0
2023-04-11 04:00:00+07:00,39.6,27.4,599.0,0.0
2023-04-11 05:00:00+07:00,40.2,27.7,617.0,0.0
2023-04-11 06:00:00+07:00,41.2,28.4,634.0,0.0
2023-04-11 07:00:00+07:00,46.9,32.4,642.0,0.0
2023-04-11 08:00:00+07:00,50.3,34.6,583.0,0.0
2023-04-11 09:00:00+07:00,45.4,30.9,501.0,1.0
2023-04-11 10:00:00+07:00,39.0,26.4,423.0,1.0
2023-04-11 11:00:00+07:00,40.6,27.7,423.0,1.0
2023-04-11 12:00:00+07:00,48.7,33.4,453.0,1.0
2023-04-11 13:00:00+07:00,52.4,36.2,489.0,1.0
2023-04-11 14:00:00+07:00,52.9,36.4,491.0,1.0
2023-04-11 15:00:00+07:00,52.3,36.1,486.0,1.0
2023-04-11 16:00:00+07:00,52.0,36.0,504.0,1.0
2023-04-11 17:00:00+07:00,53.7,37.1,564.0,1.0
2023-04-11 18:00:00+07:00,66.8,46.4,647.0,0.0
2023-04-11 19:00:00+07:00,79.2,55.3,779.0,0.0
2023-04-11 20:00:00+07:00,77.1,53.8,771.0,0.0
2023-04-11 21:00:00+07:00,68.5,47.8,759.0,0.0
2023-04-11 22:00:00+07:00,59.4,41.4,743.0,0.0
2023-04-11 23:00:00+07:00,51.9,36.2,729.0,0.0
2023-04-12 00:00:00+07:00,48.0,33.4,715.0,0.0
2023-04-12 01:00:00+07:00,46.4,32.2,710.0,0.0
2023-04-12 02:00:00+07:00,46.4,32.4,725.0,0.0
2023-04-12 03:00:00+07:00,47.1,32.8,752.0,0.0
2023-04-12 04:00:00+07:00,48.0,33.3,786.0,0.0
2023-04-12 05:00:00+07:00,48.9,34.0,811.0,0.0
2023-04-12 06:00:00+07:00,50.4,35.0,835.0,0.0
2023-04-12 07:00:00+07:00,53.8,37.4,800.0,0.0
2023-04-12 08:00:00+07:00,58.6,40.6,783.0,0.0
2023-04-12 09:00:00+07:00,65.0,44.9,758.0,0.0
2023-04-12 10:00:00+07:00,68.5,47.5,722.0,0.0
2023-04-12 11:00:00+07:00,83.4,58.0,695.0,0.0
2023-04-12 12:00:00+07:00,92.2,64.3,666.0,1.0
2023-04-12 13:00:00+07:00,92.2,64.0,628.0,1.0
2023-04-12 14:00:00+07:00,84.8,58.9,595.0,1.0
2023-04-12 15:00:00+07:00,78.0,54.2,561.0,1.0
2023-04-12 16:00:00+07:00,73.6,51.2,546.0,1.0
2023-04-12 17:00:00+07:00,69.8,48.5,581.0,1.0
2023-04-12 18:00:00+07:00,75.2,52.3,642.0,0.0
2023-04-12 19:00:00+07:00,89.2,62.2,773.0,0.0
2023-04-12 20:00:00+07:00,83.4,58.2,754.0,0.0
2023-04-12 21:00:00+07:00,74.0,51.7,728.0,0.0
2023-04-12 22:00:00+07:00,65.4,45.6,705.0,0.0
2023-04-12 23:00:00+07:00,58.2,40.6,708.0,0.0
2023-04-13 00:00:00+07:00,54.6,38.1,721.0,0.0
2023-04-13 01:00:00+07:00,53.7,37.4,742.0,0.0
